title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
T24502/2023,Dunkirk Estate,DUNKIRK ESTATE,123,0,,,Dunkirk Estate,Sameja,123,2023-04-30,2023-08-28,9300000,,,False,,,1,freehold,True,lightstone_export
ST24432/2023,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,21,Dunkirk Estate,Sameja,96,2023-05-21,2023-08-25,5400000,,,False,,,2,sectional_title,True,lightstone_export
T22554/2023,Dunkirk Estate,DUNKIRK ESTATE,154,0,,,Dunkirk Estate,Ashwood,3,2022-09-26,2023-08-10,3700000,,,False,,,1,freehold,True,lightstone_export
ST21892/2023,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,4,Dunkirk Estate,,,2023-05-11,2023-08-01,3200000,,,False,,,1,sectional_title,True,lightstone_export
T15352/2023,Dunkirk Estate,DUNKIRK ESTATE,83,0,,,Dunkirk Estate,Sameja,83,2023-04-13,2023-06-06,9100000,,,False,,,1,freehold,True,lightstone_export
T15159/2023,Dunkirk Estate,DUNKIRK ESTATE,155,0,,,Dunkirk Estate,Ashwood,4,,2023-06-05,0,,,False,,,1,freehold,False,lightstone_export
T14777/2023,Dunkirk Estate,DUNKIRK ESTATE,104,0,,,Dunkirk Estate,Sameja,104,2022-11-08,2023-05-31,5600000,,,False,,,2,freehold,True,lightstone_export
ST14697/2023,Dunkirk Estate,DUNKIRK ESTATE,22,0,SS EDGE VIEW,1,Dunkirk Estate,Hillside,22,2022-11-29,2023-05-31,5700000,,,False,,,1,sectional_title,True,lightstone_export
ST14697/2023,Dunkirk Estate,DUNKIRK ESTATE,22,0,SS EDGE VIEW,6,Dunkirk Estate,Hillside,22,2022-11-29,2023-05-31,5700000,,,False,,,1,sectional_title,True,lightstone_export
ST12700/2023,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,6,Dunkirk Estate,,,2023-01-31,2023-05-15,8912500,,,False,,,1,sectional_title,True,lightstone_export
ST11585/2023,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,1,Dunkirk Estate,Sameja,96,2023-01-16,2023-05-05,3300000,,,False,,,1,sectional_title,True,lightstone_export
T9511/2023,Dunkirk Estate,DUNKIRK ESTATE,19,0,,,Dunkirk Estate,,,2022-08-17,2023-04-20,8000000,,,False,,,1,freehold,True,lightstone_export
T7316/2023,Dunkirk Estate,DUNKIRK ESTATE,120,0,,,Dunkirk Estate,Sameja,119,2023-01-31,2023-03-31,7300000,,,False,,,3,freehold,True,lightstone_export
ST7418/2023,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,17,Dunkirk Estate,,,2022-11-21,2023-03-31,2800000,,,False,,,1,sectional_title,True,lightstone_export
ST7418/2023,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,52,Dunkirk Estate,,,2022-11-21,2023-03-31,2800000,,,False,,,1,sectional_title,True,lightstone_export
ST2875/2023,Dunkirk Estate,DUNKIRK ESTATE,29,0,SS THE RIDGE,1,Dunkirk Estate,Boundary,29,2022-12-12,2023-02-10,4350000,,,False,,,2,sectional_title,True,lightstone_export
T46665/2022,Dunkirk Estate,DUNKIRK ESTATE,163,0,,,Dunkirk Estate,Ashwood,12,2022-07-14,2022-12-22,4250000,,,False,,,2,freehold,True,lightstone_export
ST45872/2022,Dunkirk Estate,DUNKIRK ESTATE,21,0,SS THE DUEX,4,Dunkirk Estate,Hillside,21,2022-09-02,2022-12-19,5950000,,,False,,,2,sectional_title,True,lightstone_export
ST45434/2022,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,8,Dunkirk Estate,,,2022-09-06,2022-12-15,2650000,,,False,,,1,sectional_title,True,lightstone_export
ST45434/2022,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,54,Dunkirk Estate,,,2022-09-06,2022-12-15,2650000,,,False,,,1,sectional_title,True,lightstone_export
ST45427/2022,Dunkirk Estate,DUNKIRK ESTATE,21,0,SS THE DUEX,2,Dunkirk Estate,Hillside,21,2022-03-31,2022-12-15,5800000,,,False,,,2,sectional_title,True,lightstone_export
ST43175/2022,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,1,Dunkirk Estate,Sameja,96,2022-03-23,2022-12-01,1592500,,,False,,,1,sectional_title,True,lightstone_export
ST40020/2022,Dunkirk Estate,DUNKIRK ESTATE,21,0,SS THE DUEX,1,Dunkirk Estate,Hillside,21,,2022-11-08,0,,,False,,,1,sectional_title,False,lightstone_export
ST40024/2022,Dunkirk Estate,DUNKIRK ESTATE,21,0,SS THE DUEX,1,Dunkirk Estate,Hillside,21,2022-03-09,2022-11-08,5650000,,,False,,,2,sectional_title,True,lightstone_export
ST40021/2022,Dunkirk Estate,DUNKIRK ESTATE,21,0,SS THE DUEX,2,Dunkirk Estate,Hillside,21,,2022-11-08,0,,,False,,,1,sectional_title,False,lightstone_export
ST40022/2022,Dunkirk Estate,DUNKIRK ESTATE,21,0,SS THE DUEX,3,Dunkirk Estate,Hillside,21,,2022-11-08,0,,,False,,,1,sectional_title,False,lightstone_export
ST40025/2022,Dunkirk Estate,DUNKIRK ESTATE,21,0,SS THE DUEX,3,Dunkirk Estate,Hillside,21,2022-07-15,2022-11-08,5800000,,,False,,,2,sectional_title,True,lightstone_export
ST40023/2022,Dunkirk Estate,DUNKIRK ESTATE,21,0,SS THE DUEX,4,Dunkirk Estate,Hillside,21,,2022-11-08,0,,,False,,,1,sectional_title,False,lightstone_export
T38668/2022,Dunkirk Estate,DUNKIRK ESTATE,196,0,,,Dunkirk Estate,,,2022-07-23,2022-10-31,5500000,,,False,,,2,freehold,True,lightstone_export
T30296/2022,Dunkirk Estate,DUNKIRK ESTATE,65,0,,,Dunkirk Estate,Glades,65,2022-04-22,2022-08-30,4300000,,,False,,,2,freehold,True,lightstone_export
ST27707/2022,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,29,Dunkirk Estate,,,2022-06-13,2022-08-10,2775000,,,False,,,2,sectional_title,True,lightstone_export
ST27707/2022,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,69,Dunkirk Estate,,,2022-06-13,2022-08-10,2775000,,,False,,,2,sectional_title,True,lightstone_export
ST27668/2022,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,24,Dunkirk Estate,,,2022-03-04,2022-08-10,6800000,,,False,,,1,sectional_title,True,lightstone_export
T27125/2022,Dunkirk Estate,DUNKIRK ESTATE,152,0,,,Dunkirk Estate,Ashwood,1,2022-06-10,2022-08-04,3495000,,,False,,,1,freehold,True,lightstone_export
ST23757/2022,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,10,Dunkirk Estate,,,2022-03-15,2022-07-13,2300000,,,False,,,1,sectional_title,True,lightstone_export
ST21743/2022,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,12,Dunkirk Estate,,,,2022-06-24,0,,,False,,,1,sectional_title,False,lightstone_export
T21384/2022,Dunkirk Estate,DUNKIRK ESTATE,85,0,,,Dunkirk Estate,Sameja,85,2022-02-09,2022-06-21,8700000,,,False,,,1,freehold,True,lightstone_export
ST20547/2022,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,20,Dunkirk Estate,Sameja,96,2022-03-28,2022-06-15,3850000,,,False,,,1,sectional_title,True,lightstone_export
T20470/2022,Dunkirk Estate,DUNKIRK ESTATE,160,0,,,Dunkirk Estate,Ashwood,9,2022-02-01,2022-06-15,3150000,,,False,,,1,freehold,True,lightstone_export
T18214/2022,Dunkirk Estate,DUNKIRK ESTATE,56,0,,,Dunkirk Estate,Boundary,56,2022-01-24,2022-05-31,9425000,,,False,,,2,freehold,True,lightstone_export
ST16838/2022,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,1,Dunkirk Estate,,,2022-03-24,2022-05-26,2700000,,,False,,,3,sectional_title,True,lightstone_export
T16395/2022,Dunkirk Estate,DUNKIRK ESTATE,77,0,,,Dunkirk Estate,Forest,77,2022-02-16,2022-05-25,5750000,,,False,,,2,freehold,True,lightstone_export
T16223/2022,Dunkirk Estate,DUNKIRK ESTATE,141,0,,,Dunkirk Estate,Sameja,141,2022-03-02,2022-05-24,7550000,,,False,,,1,freehold,True,lightstone_export
