title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST9359/2022,Willard Beach,BALLITOVILLE,2012,0,SS SEA HAVEN,12,Willard Beach,Gazelle,14,2021-12-30,2022-03-28,4000000,203,19704,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST9352/2022,Willard Beach,FU,931,498,SS KENWYN-ON-SEA,11,Willard Beach,,,2022-02-07,2022-03-28,2200000,112,19642,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST8704/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,34,Willard Beach,Dolphin,1379,2021-12-30,2022-03-22,1825000,127,14370,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST8216/2022,Willard Beach,BALLITOVILLE,2012,0,SS SEA HAVEN,2,Willard Beach,Gazelle,14,2021-12-30,2022-03-16,3720000,183,20327,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST8028/2022,Willard Beach,FU,931,498,SS KENWYN-ON-SEA,42,Willard Beach,,,2022-01-13,2022-03-15,3250000,145,22413,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST7610/2022,Willard Beach,BALLITOVILLE EXT 2,1125,2,SS CHIANTI,36,Willard Beach,Dolphin,51,2022-01-25,2022-03-11,1700000,31,54838,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST7485/2022,Willard Beach,BALLITOVILLE,1371,0,SS WAIKIKI,12,Willard Beach,Dolphin,8,2021-10-04,2022-03-11,1925000,155,12419,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST6976/2022,Willard Beach,BALLITOVILLE EXT 2,1125,0,SS THE MANORS,40,Willard Beach,Dolphin,45,2021-12-24,2022-03-04,2250000,140,16071,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST6321/2022,Willard Beach,BALLITOVILLE EXT 2,1125,0,SS THE MANORS,19,Willard Beach,Dolphin,45,2021-11-23,2022-02-28,2300000,140,16428,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST6046/2022,Willard Beach,FU,931,515,SS BEACHCOMBERS,14,Willard Beach,Compensation Beach,102,2021-02-16,2022-02-25,2150000,123,17479,False,natural_person,natural_person,3,sectional_title,True,lightstone_export
ST4604/2022,Willard Beach,FU,931,88,SS GREENHAVEN,60,Willard Beach,Gazelle,7,2021-02-14,2022-02-16,1950000,154,12662,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST4287/2022,Willard Beach,BALLITOVILLE,1371,0,SS WAIKIKI,5,Willard Beach,Dolphin,8,2022-01-04,2022-02-14,1800000,149,12080,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST2931/2022,Willard Beach,BALLITOVILLE,1371,0,SS WAIKIKI,11,Willard Beach,Dolphin,8,2021-09-10,2022-02-02,2250000,155,14516,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T2708/2022,Willard Beach,SHAKAS ROCK,189,4,,,Willard Beach,Impala,21,2021-10-08,2022-02-01,8000000,900,8888,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST1822/2022,Willard Beach,BALLITOVILLE EXT 2,1376,0,SS ELAND COURT,14,Willard Beach,Eland,31,2021-08-17,2022-01-25,1800000,154,11688,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST1546/2022,Willard Beach,BALLITOVILLE EXT 2,1125,2,SS CHIANTI,51,Willard Beach,Dolphin,51,2021-06-30,2022-01-21,980000,36,27222,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST1546/2022,Willard Beach,BALLITOVILLE EXT 2,1125,2,SS CHIANTI,56,Willard Beach,Dolphin,51,2021-06-30,2022-01-21,980000,123,7967,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST1013/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,91,Willard Beach,Gazelle,1,,2022-01-18,0,177,0,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST1014/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,91,Willard Beach,Gazelle,1,,2022-01-18,0,177,0,False,natural_person,legal_entity,1,sectional_title,False,lightstone_export
ST1015/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,91,Willard Beach,Gazelle,1,2021-10-27,2022-01-18,2750000,177,15536,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST365/2022,Willard Beach,BALLITOVILLE,1371,0,SS WAIKIKI,20,Willard Beach,Dolphin,8,2021-10-05,2022-01-11,2075000,148,14020,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T266/2022,Willard Beach,SHAKAS ROCK,189,2,,,Willard Beach,Impala,35A,2021-10-29,2022-01-10,2100000,1030,2038,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST268/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,24,Willard Beach,Gazelle,1,2021-10-11,2022-01-10,2050000,112,18303,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST217/2022,Willard Beach,BALLITOVILLE EXT 2,1125,2,SS CHIANTI,59,Willard Beach,Dolphin,51,2021-08-25,2022-01-07,2000000,170,11764,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST42922/2021,Willard Beach,FU,931,583,SS BAY RIDGE,82,Willard Beach,King Fisher,53,2021-10-11,2021-12-17,2600000,178,14606,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST42517/2021,Willard Beach,FU,931,88,SS GREENHAVEN,16,Willard Beach,Gazelle,7,2021-10-06,2021-12-15,3270000,169,19349,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
