title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST29530/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,4,Sheffield Beach,,,2021-11-09,2023-10-18,4950000,196,25255,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST29524/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,5,Sheffield Beach,,,,2023-10-18,0,195,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29525/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,6,Sheffield Beach,,,,2023-10-18,0,196,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29531/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,6,Sheffield Beach,,,2022-02-18,2023-10-18,4625000,196,23596,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST29526/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,7,Sheffield Beach,,,,2023-10-18,0,193,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29527/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,8,Sheffield Beach,,,,2023-10-18,0,203,0,False,legal_entity,,1,sectional_title,False,lightstone_export
T29187/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1325,0,,,Sheffield Beach,,,2023-08-02,2023-10-16,1500000,707,2121,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST29252/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,1,Sheffield Beach,,,,2023-10-16,0,196,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29253/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,3,Sheffield Beach,,,,2023-10-16,0,225,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29255/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,4,Sheffield Beach,,,,2023-10-16,0,206,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29258/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,4,Sheffield Beach,,,2021-11-29,2023-10-16,4520000,206,21941,False,natural_person,legal_entity,5,sectional_title,True,lightstone_export
ST29256/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,5,Sheffield Beach,,,,2023-10-16,0,209,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29257/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,6,Sheffield Beach,,,,2023-10-16,0,207,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29254/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,9,Sheffield Beach,,,,2023-10-16,0,207,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29259/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,9,Sheffield Beach,,,2022-01-17,2023-10-16,4338850,207,20960,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T29090/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1351,0,,,Sheffield Beach,,,2023-01-16,2023-10-13,7200000,806,8933,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T26846/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1582,0,,,Sheffield Beach,,,2023-06-22,2023-09-19,100,33097,0,True,legal_entity,legal_entity,1,freehold,False,lightstone_export
T26841/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,628,1,,,Sheffield Beach,,,,2023-09-19,0,177,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T26842/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,628,2,,,Sheffield Beach,,,,2023-09-19,0,203,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T26843/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,628,3,,,Sheffield Beach,,,,2023-09-19,0,190,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T26844/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,628,4,,,Sheffield Beach,,,,2023-09-19,0,151,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T26845/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,628,6,,,Sheffield Beach,,,,2023-09-19,0,36078,0,False,legal_entity,,1,freehold,False,lightstone_export
ST26114/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,505,0,SS AURA,26,Sheffield Beach,,,2023-07-25,2023-09-12,2550000,110,23181,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T25871/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1136,0,,,Sheffield Beach,,,2023-04-26,2023-09-08,1800000,1197,1503,False,natural_person,legal_entity,1,freehold,True,lightstone_export
T25676/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1170,0,,,Sheffield Beach,,,2023-03-23,2023-09-07,1750000,1111,1575,False,natural_person,natural_person,1,freehold,True,lightstone_export
T24748/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1605,0,,,Sheffield Beach,,,2023-05-08,2023-08-30,2700000,2047,1319,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T24618/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1120,0,,,Sheffield Beach,,,2023-05-05,2023-08-29,1595000,1307,1220,False,natural_person,natural_person,2,freehold,True,lightstone_export
T22109/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1183,0,,,Sheffield Beach,,,2022-08-18,2023-08-03,2350000,1371,1714,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T19876/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1617,0,,,Sheffield Beach,,,2023-05-03,2023-07-17,1820000,965,1886,False,natural_person,legal_entity,1,freehold,True,lightstone_export
ST17293/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,498,0,SS MOYANA,8,Sheffield Beach,,,2023-05-18,2023-06-22,3995000,203,19679,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T16872/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1166,0,,,Sheffield Beach,,,2022-08-01,2023-06-20,1800000,1146,1570,False,natural_person,natural_person,1,freehold,True,lightstone_export
